session_id,survey_id,annotator_id,evaluator_gender,evaluator_age,clip_id,display_order,speaker_id,speaker_sex,sentence_num,model_name,is_cloned,humanlike,customer_service,native_english,authoritative,warm,trust,intimate_convo
session_107,survey_140,annotator_133,Woman,18-24,clip_2581,2,speaker_037,Male,2,elevenlabs_low_expressiveness,0,4,4,3,3,3,3,4
session_107,survey_140,annotator_133,Woman,18-24,clip_2329,3,speaker_013,Male,2,elevenlabs_low_expressiveness,0,3,3,3,3,3,3,3
session_107,survey_140,annotator_133,Woman,18-24,clip_2301,6,speaker_010,Male,4,elevenlabs_low_expressiveness,0,2,3,2,2,4,3,3
session_107,survey_140,annotator_133,Woman,18-24,clip_2561,18,speaker_035,Male,3,elevenlabs_low_expressiveness,0,4,2,4,4,1,3,3
session_107,survey_140,annotator_133,Woman,18-24,clip_2833,20,speaker_063,Male,5,elevenlabs_low_expressiveness,0,4,4,4,4,4,4,4
session_046,survey_028,annotator_184,Man,25-34,clip_2861,7,speaker_065,Male,9,elevenlabs_low_expressiveness,0,4,2,4,1,2,2,2
session_047,survey_001,annotator_178,Man,35-44,clip_2452,6,speaker_025,Female,3,elevenlabs_low_expressiveness,1,3,3,4,3,2,3,2
session_041,survey_019,annotator_022,Man,65+,clip_0267,12,speaker_033,Male,8,elevenlabs,0,2,2,2,3,3,3,3
session_042,survey_067,annotator_164,Woman,55-64,clip_0838,6,speaker_040,Female,3,chatterbox,0,1,1,2,1,1,1,1
session_048,survey_014,annotator_167,Woman,35-44,clip_2008,4,speaker_063,Male,9,elevenlabs,1,3,2,4,1,4,2,2
session_034,survey_118,annotator_181,Woman,25-34,clip_0394,18,speaker_047,Female,4,elevenlabs,1,4,4,4,3,2,3,3
session_049,survey_069,annotator_096,Man,35-44,clip_1248,1,speaker_018,Male,7,coqui_xtts,0,2,1,3,1,1,2,1
session_041,survey_019,annotator_022,Man,65+,clip_1976,13,speaker_035,Male,7,elevenlabs,1,5,3,5,3,3,4,4
session_047,survey_001,annotator_178,Man,35-44,clip_2938,8,speaker_073,Female,7,elevenlabs_low_expressiveness,1,4,2,4,2,3,2,4
session_034,survey_118,annotator_181,Woman,25-34,clip_0413,19,speaker_049,Female,3,elevenlabs,0,4,4,3,2,4,4,4
session_039,survey_133,annotator_070,Woman,35-44,clip_1465,20,speaker_053,Female,7,coqui_xtts,1,5,1,4,1,4,3,3
session_044,survey_078,annotator_091,Man,45-54,clip_1288,9,speaker_026,Male,1,coqui_xtts,0,3,2,3,1,1,1,2
session_040,survey_210,annotator_160,Woman,25-34,clip_0220,13,speaker_028,Female,9,elevenlabs,1,3,1,4,4,2,2,1
session_049,survey_069,annotator_096,Man,35-44,clip_1259,2,speaker_022,Male,6,coqui_xtts,1,1,1,1,1,1,1,1
session_038,survey_123,annotator_095,Woman,45-54,clip_0082,9,speaker_010,Male,4,elevenlabs,1,4,4,5,4,3,4,3
session_035,survey_122,annotator_066,Woman,45-54,clip_2220,14,speaker_001,Male,5,elevenlabs_low_expressiveness,1,5,5,5,2,4,4,4
session_046,survey_028,annotator_184,Man,25-34,clip_2428,10,speaker_022,Male,5,elevenlabs_low_expressiveness,1,4,2,4,3,2,3,2
session_042,survey_067,annotator_164,Woman,55-64,clip_0941,8,speaker_056,Female,9,chatterbox,1,2,2,4,2,1,2,1
session_040,survey_210,annotator_160,Woman,25-34,clip_1711,14,speaker_055,Female,2,elevenlabs,0,4,1,2,1,3,3,4
session_048,survey_014,annotator_167,Woman,35-44,clip_2015,7,speaker_065,Male,8,elevenlabs,1,5,5,5,3,4,4,3
session_044,survey_078,annotator_091,Man,45-54,clip_1350,10,speaker_034,Male,3,coqui_xtts,0,3,1,1,1,1,1,1
session_046,survey_028,annotator_184,Man,25-34,clip_2748,11,speaker_054,Male,4,elevenlabs_low_expressiveness,0,3,2,3,3,2,3,2
session_043,survey_198,annotator_144,Man,35-44,clip_2939,7,speaker_074,Female,2,elevenlabs_low_expressiveness,0,1,1,1,2,1,1,1
session_047,survey_001,annotator_178,Man,35-44,clip_2943,12,speaker_074,Female,7,elevenlabs_low_expressiveness,0,3,2,4,3,2,3,2
session_035,survey_122,annotator_066,Woman,45-54,clip_2529,16,speaker_031,Male,4,elevenlabs_low_expressiveness,0,4,3,1,1,3,3,2
session_049,survey_069,annotator_096,Man,35-44,clip_2124,4,speaker_006,Male,9,coqui_xtts,1,1,1,3,2,1,1,1
session_043,survey_198,annotator_144,Man,35-44,clip_2884,8,speaker_068,Female,7,elevenlabs_low_expressiveness,1,3,3,5,1,4,3,2
session_040,survey_210,annotator_160,Woman,25-34,clip_0111,16,speaker_014,Female,3,elevenlabs,0,5,4,4,4,3,4,3
session_047,survey_001,annotator_178,Man,35-44,clip_2866,13,speaker_066,Female,5,elevenlabs_low_expressiveness,1,3,2,3,4,2,3,2
session_035,survey_122,annotator_066,Woman,45-54,clip_2947,17,speaker_075,Male,3,elevenlabs_low_expressiveness,0,1,1,1,1,1,1,1
session_041,survey_019,annotator_022,Man,65+,clip_0268,19,speaker_033,Male,8,elevenlabs,1,5,3,5,3,3,3,4
session_040,survey_210,annotator_160,Woman,25-34,clip_1995,17,speaker_055,Female,3,elevenlabs,1,5,2,5,4,2,3,2
session_047,survey_001,annotator_178,Man,35-44,clip_2636,14,speaker_043,Female,2,elevenlabs_low_expressiveness,1,4,2,5,3,3,3,4
session_035,survey_122,annotator_066,Woman,45-54,clip_2279,18,speaker_008,Male,7,elevenlabs_low_expressiveness,0,4,2,2,1,2,1,1
session_043,survey_198,annotator_144,Man,35-44,clip_2927,11,speaker_072,Female,1,elevenlabs_low_expressiveness,0,2,1,2,1,3,2,2
session_049,survey_069,annotator_096,Man,35-44,clip_1338,5,speaker_033,Male,6,coqui_xtts,0,4,1,1,1,4,2,2
session_048,survey_014,annotator_167,Woman,35-44,clip_0245,11,speaker_031,Male,3,elevenlabs,0,4,3,1,4,1,4,1
session_040,survey_210,annotator_160,Woman,25-34,clip_0594,18,speaker_074,Female,1,elevenlabs,1,4,1,4,4,3,4,3
session_044,survey_078,annotator_091,Man,45-54,clip_1691,12,speaker_006,Male,2,coqui_xtts,0,4,2,2,2,2,1,1
session_050,survey_174,annotator_137,Woman,35-44,clip_0107,1,speaker_013,Male,1,elevenlabs,0,2,3,1,2,1,2,1
session_042,survey_067,annotator_164,Woman,55-64,clip_0905,12,speaker_049,Female,8,chatterbox,1,2,2,4,4,2,2,1
session_046,survey_028,annotator_184,Man,25-34,clip_2777,16,speaker_057,Male,3,elevenlabs_low_expressiveness,0,3,3,3,2,3,2,3
session_049,survey_069,annotator_096,Man,35-44,clip_1599,6,speaker_081,Male,7,coqui_xtts,1,4,1,4,3,3,2,2
session_035,survey_122,annotator_066,Woman,45-54,clip_2287,20,speaker_009,Male,4,elevenlabs_low_expressiveness,0,3,2,3,1,2,2,1
session_040,survey_210,annotator_160,Woman,25-34,clip_1749,19,speaker_055,Female,3,elevenlabs,0,4,1,3,3,2,3,2
session_047,survey_001,annotator_178,Man,35-44,clip_2887,18,speaker_069,Female,3,elevenlabs_low_expressiveness,0,3,2,4,2,3,2,3
session_033,survey_043,annotator_024,Woman,25-34,clip_1158,20,speaker_009,Male,1,coqui_xtts,0,5,1,1,5,1,1,1
session_050,survey_174,annotator_137,Woman,35-44,clip_1938,2,speaker_006,Male,3,elevenlabs,1,2,2,4,2,1,3,2
session_048,survey_014,annotator_167,Woman,35-44,clip_1895,13,speaker_065,Male,8,elevenlabs,0,2,4,3,2,2,2,1
session_047,survey_001,annotator_178,Man,35-44,clip_2865,19,speaker_066,Female,5,elevenlabs_low_expressiveness,0,1,2,1,1,1,1,1
session_040,survey_210,annotator_160,Woman,25-34,clip_0519,20,speaker_061,Female,5,elevenlabs,0,5,2,1,2,3,2,2
session_050,survey_174,annotator_137,Woman,35-44,clip_0243,3,speaker_030,Male,1,elevenlabs,0,1,1,1,1,1,1,1
session_047,survey_001,annotator_178,Man,35-44,clip_2473,20,speaker_027,Female,6,elevenlabs_low_expressiveness,0,3,2,4,2,2,2,3
session_044,survey_078,annotator_091,Man,45-54,clip_2128,14,speaker_019,Male,3,coqui_xtts,1,3,2,2,1,2,2,2
session_050,survey_174,annotator_137,Woman,35-44,clip_1795,4,speaker_006,Male,5,elevenlabs,0,1,1,1,1,1,1,1
session_046,survey_028,annotator_184,Man,25-34,clip_2564,20,speaker_035,Male,5,elevenlabs_low_expressiveness,1,2,2,3,1,2,3,2
session_042,survey_067,annotator_164,Woman,55-64,clip_0739,15,speaker_025,Female,3,chatterbox,1,3,3,4,4,3,4,4
session_050,survey_174,annotator_137,Woman,35-44,clip_0244,5,speaker_030,Male,1,elevenlabs,1,2,2,3,2,1,2,1
session_048,survey_014,annotator_167,Woman,35-44,clip_0241,15,speaker_030,Male,8,elevenlabs,0,1,3,1,1,1,3,1
session_052,survey_041,annotator_178,Man,35-44,clip_1327,1,speaker_031,Male,4,coqui_xtts,1,3,2,3,3,3,3,2
session_051,survey_091,annotator_092,Woman,55-64,clip_1466,2,speaker_053,Female,8,coqui_xtts,0,2,1,5,1,1,1,1
session_052,survey_041,annotator_178,Man,35-44,clip_1138,2,speaker_005,Male,9,coqui_xtts,1,1,2,3,2,1,1,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1726,3,speaker_077,Female,2,coqui_xtts,0,4,2,3,1,1,3,1
session_050,survey_174,annotator_137,Woman,35-44,clip_0239,9,speaker_030,Male,7,elevenlabs,0,1,1,1,1,1,1,1
session_052,survey_041,annotator_178,Man,35-44,clip_1169,4,speaker_011,Male,3,coqui_xtts,1,2,3,3,3,2,1,1
session_050,survey_174,annotator_137,Woman,35-44,clip_0208,10,speaker_026,Male,9,elevenlabs,1,2,2,2,1,1,2,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1405,5,speaker_045,Female,8,coqui_xtts,0,3,1,1,1,1,1,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1531,6,speaker_064,Female,1,coqui_xtts,1,1,1,5,1,1,1,1
session_050,survey_174,annotator_137,Woman,35-44,clip_1972,12,speaker_035,Male,3,elevenlabs,1,2,1,3,1,1,1,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1530,7,speaker_064,Female,1,coqui_xtts,0,1,2,5,1,1,1,1
session_051,survey_091,annotator_092,Woman,55-64,clip_2189,8,speaker_066,Female,8,coqui_xtts,1,4,1,5,1,3,4,4
session_050,survey_174,annotator_137,Woman,35-44,clip_1727,15,speaker_006,Male,3,elevenlabs,0,1,1,2,1,2,1,1
session_050,survey_174,annotator_137,Woman,35-44,clip_0207,16,speaker_026,Male,9,elevenlabs,0,3,1,4,2,2,2,2
session_051,survey_091,annotator_092,Woman,55-64,clip_2139,10,speaker_020,Female,9,coqui_xtts,1,1,4,5,2,3,3,3
session_050,survey_174,annotator_137,Woman,35-44,clip_0240,17,speaker_030,Male,7,elevenlabs,1,4,1,4,2,4,3,2
session_050,survey_174,annotator_137,Woman,35-44,clip_0039,18,speaker_005,Male,3,elevenlabs,0,1,1,3,2,1,1,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1428,14,speaker_047,Female,5,coqui_xtts,1,5,5,5,3,2,5,5
session_051,survey_091,annotator_092,Woman,55-64,clip_1524,15,speaker_064,Female,5,coqui_xtts,0,1,1,5,1,1,1,1
session_050,survey_174,annotator_137,Woman,35-44,clip_0080,19,speaker_010,Male,2,elevenlabs,1,2,2,2,3,2,2,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1406,18,speaker_045,Female,8,coqui_xtts,1,5,5,5,2,3,5,5
session_051,survey_091,annotator_092,Woman,55-64,clip_2205,20,speaker_077,Female,2,coqui_xtts,1,4,5,5,3,2,5,5
session_050,survey_174,annotator_137,Woman,35-44,clip_1939,20,speaker_006,Male,5,elevenlabs,1,1,2,1,2,2,2,2
session_048,survey_014,annotator_167,Woman,35-44,clip_0273,16,speaker_034,Male,3,elevenlabs,0,1,3,2,2,1,3,1
session_044,survey_078,annotator_091,Man,45-54,clip_2118,15,speaker_006,Male,2,coqui_xtts,1,4,1,4,2,2,2,2
session_050,survey_174,annotator_137,Woman,35-44,clip_0079,6,speaker_010,Male,2,elevenlabs,0,2,2,1,1,1,1,1
session_038,survey_123,annotator_095,Woman,45-54,clip_0494,17,speaker_058,Male,9,elevenlabs,1,4,2,5,3,3,3,3
session_051,survey_091,annotator_092,Woman,55-64,clip_2191,1,speaker_066,Female,1,coqui_xtts,1,1,1,5,1,1,1,1
session_048,survey_014,annotator_167,Woman,35-44,clip_1905,17,speaker_006,Male,9,elevenlabs,0,4,4,2,3,2,4,2
session_043,survey_198,annotator_144,Man,35-44,clip_2648,18,speaker_044,Female,8,elevenlabs_low_expressiveness,1,2,1,3,2,3,2,2
session_050,survey_174,annotator_137,Woman,35-44,clip_0108,7,speaker_013,Male,1,elevenlabs,1,3,2,2,2,2,2,1
session_043,survey_198,annotator_144,Man,35-44,clip_2633,19,speaker_042,Female,8,elevenlabs_low_expressiveness,0,1,1,1,1,1,1,1
session_042,survey_067,annotator_164,Woman,55-64,clip_0999,17,speaker_069,Female,2,chatterbox,1,1,2,4,2,2,2,1
session_048,survey_014,annotator_167,Woman,35-44,clip_1991,19,speaker_054,Male,6,elevenlabs,1,1,3,3,2,1,3,1
session_050,survey_174,annotator_137,Woman,35-44,clip_1838,8,speaker_054,Male,6,elevenlabs,0,2,1,1,1,2,2,1
session_044,survey_078,annotator_091,Man,45-54,clip_1595,19,speaker_081,Male,5,coqui_xtts,1,4,3,4,4,1,2,1
session_042,survey_067,annotator_164,Woman,55-64,clip_0940,18,speaker_056,Female,9,chatterbox,0,2,2,3,1,1,2,1
session_052,survey_041,annotator_178,Man,35-44,clip_1321,3,speaker_030,Male,7,coqui_xtts,1,3,2,4,3,2,3,2
session_051,survey_091,annotator_092,Woman,55-64,clip_1761,4,speaker_071,Female,3,coqui_xtts,0,1,1,1,1,1,1,1
session_052,survey_041,annotator_178,Man,35-44,clip_1168,5,speaker_011,Male,3,coqui_xtts,0,3,3,3,3,2,3,2
session_042,survey_067,annotator_164,Woman,55-64,clip_0904,19,speaker_049,Female,8,chatterbox,0,3,3,4,2,2,3,3
session_049,survey_069,annotator_096,Man,35-44,clip_1208,12,speaker_015,Male,5,coqui_xtts,0,4,2,1,1,2,2,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2424,1,speaker_022,Male,2,elevenlabs_low_expressiveness,1,5,4,5,4,3,4,3
session_052,survey_041,annotator_178,Man,35-44,clip_1302,6,speaker_029,Male,4,coqui_xtts,0,3,3,4,2,2,2,2
session_050,survey_174,annotator_137,Woman,35-44,clip_0040,11,speaker_005,Male,3,elevenlabs,1,3,2,3,2,2,3,2
session_052,survey_041,annotator_178,Man,35-44,clip_1480,7,speaker_057,Male,5,coqui_xtts,0,3,3,4,1,2,1,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2857,2,speaker_065,Male,6,elevenlabs_low_expressiveness,0,4,3,4,2,3,3,2
session_052,survey_041,annotator_178,Man,35-44,clip_1320,8,speaker_030,Male,7,coqui_xtts,0,3,2,2,1,2,2,1
session_050,survey_174,annotator_137,Woman,35-44,clip_1991,13,speaker_054,Male,6,elevenlabs,1,2,2,3,1,2,2,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2520,3,speaker_030,Male,6,elevenlabs_low_expressiveness,1,3,1,5,1,2,1,1
session_052,survey_041,annotator_178,Man,35-44,clip_1497,9,speaker_058,Male,5,coqui_xtts,1,4,3,3,2,1,2,1
session_050,survey_174,annotator_137,Woman,35-44,clip_1739,14,speaker_035,Male,3,elevenlabs,0,1,1,2,1,1,1,1
session_052,survey_041,annotator_178,Man,35-44,clip_1481,10,speaker_057,Male,5,coqui_xtts,1,3,2,4,2,2,2,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2519,4,speaker_030,Male,6,elevenlabs_low_expressiveness,0,2,1,1,1,1,1,1
session_049,survey_069,annotator_096,Man,35-44,clip_1258,16,speaker_022,Male,6,coqui_xtts,0,3,1,1,1,2,2,2
session_051,survey_091,annotator_092,Woman,55-64,clip_1681,9,speaker_066,Female,1,coqui_xtts,0,3,1,5,1,1,3,3
session_053,survey_102,annotator_160,Woman,25-34,clip_2423,5,speaker_022,Male,2,elevenlabs_low_expressiveness,0,4,1,2,1,3,2,1
session_052,survey_041,annotator_178,Man,35-44,clip_1301,11,speaker_029,Male,2,coqui_xtts,1,3,2,3,2,1,2,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2384,6,speaker_018,Male,3,elevenlabs_low_expressiveness,1,5,4,5,5,3,4,2
session_052,survey_041,annotator_178,Man,35-44,clip_1508,12,speaker_059,Male,9,coqui_xtts,0,4,4,3,2,2,2,2
session_051,survey_091,annotator_092,Woman,55-64,clip_1525,11,speaker_064,Female,5,coqui_xtts,1,1,1,5,1,1,1,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2357,7,speaker_015,Male,5,elevenlabs_low_expressiveness,0,4,1,1,1,2,2,1
session_052,survey_041,annotator_178,Man,35-44,clip_1326,13,speaker_031,Male,4,coqui_xtts,0,2,2,2,2,2,2,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1427,12,speaker_047,Female,5,coqui_xtts,0,3,5,5,3,3,4,4
session_053,survey_102,annotator_160,Woman,25-34,clip_2366,8,speaker_015,Male,1,elevenlabs_low_expressiveness,1,5,1,1,1,2,3,2
session_052,survey_041,annotator_178,Man,35-44,clip_1303,14,speaker_029,Male,4,coqui_xtts,1,4,3,4,2,2,2,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1912,13,speaker_020,Female,9,coqui_xtts,0,1,1,5,1,1,1,1
session_052,survey_041,annotator_178,Man,35-44,clip_1646,15,speaker_086,Male,2,coqui_xtts,0,4,2,2,1,3,3,2
session_053,survey_102,annotator_160,Woman,25-34,clip_2395,9,speaker_019,Male,3,elevenlabs_low_expressiveness,0,3,1,4,1,1,1,1
session_052,survey_041,annotator_178,Man,35-44,clip_1300,16,speaker_029,Male,2,coqui_xtts,0,3,2,4,2,2,3,2
session_053,survey_102,annotator_160,Woman,25-34,clip_2383,10,speaker_018,Male,3,elevenlabs_low_expressiveness,0,5,3,5,3,3,3,2
session_053,survey_102,annotator_160,Woman,25-34,clip_2365,11,speaker_015,Male,1,elevenlabs_low_expressiveness,0,4,1,1,3,2,2,1
session_051,survey_091,annotator_092,Woman,55-64,clip_2200,16,speaker_071,Female,3,coqui_xtts,1,5,5,5,2,3,5,5
session_052,survey_041,annotator_178,Man,35-44,clip_1496,17,speaker_058,Male,5,coqui_xtts,0,4,2,3,2,2,2,2
session_053,survey_102,annotator_160,Woman,25-34,clip_2838,12,speaker_063,Male,7,elevenlabs_low_expressiveness,1,4,4,5,3,4,4,3
session_052,survey_041,annotator_178,Man,35-44,clip_1137,18,speaker_005,Male,9,coqui_xtts,0,2,2,3,3,1,1,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1899,17,speaker_066,Female,8,coqui_xtts,0,1,1,1,1,1,1,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2396,13,speaker_019,Male,3,elevenlabs_low_expressiveness,1,3,1,5,1,2,3,2
session_052,survey_041,annotator_178,Man,35-44,clip_1647,19,speaker_086,Male,2,coqui_xtts,1,2,2,4,2,1,2,1
session_052,survey_041,annotator_178,Man,35-44,clip_1509,20,speaker_059,Male,9,coqui_xtts,1,3,3,2,2,2,2,1
session_051,survey_091,annotator_092,Woman,55-64,clip_1467,19,speaker_053,Female,8,coqui_xtts,1,1,3,5,1,2,2,2
session_053,survey_102,annotator_160,Woman,25-34,clip_2246,14,speaker_004,Male,2,elevenlabs_low_expressiveness,1,2,3,4,3,2,3,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2779,15,speaker_057,Male,4,elevenlabs_low_expressiveness,0,4,3,3,3,2,2,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2358,16,speaker_015,Male,5,elevenlabs_low_expressiveness,1,4,4,1,3,2,3,2
session_053,survey_102,annotator_160,Woman,25-34,clip_2245,17,speaker_004,Male,2,elevenlabs_low_expressiveness,0,5,3,4,3,3,3,1
session_053,survey_102,annotator_160,Woman,25-34,clip_2858,18,speaker_065,Male,6,elevenlabs_low_expressiveness,1,5,3,5,2,3,4,2
session_053,survey_102,annotator_160,Woman,25-34,clip_2837,19,speaker_063,Male,7,elevenlabs_low_expressiveness,0,4,3,5,1,3,4,3
session_053,survey_102,annotator_160,Woman,25-34,clip_2780,20,speaker_057,Male,4,elevenlabs_low_expressiveness,1,4,3,5,3,2,4,3
session_059,survey_111,annotator_006,Man,35-44,clip_1279,5,speaker_025,Female,7,coqui_xtts,1,4,1,4,1,2,3,2
session_054,survey_201,annotator_174,Man,18-24,clip_2224,1,speaker_001,Male,7,elevenlabs_low_expressiveness,1,3,4,4,3,3,3,2
session_055,survey_138,annotator_148,Woman,18-24,clip_1313,8,speaker_029,Male,9,coqui_xtts,1,3,1,4,3,3,3,3
session_054,survey_201,annotator_174,Man,18-24,clip_2786,2,speaker_057,Male,7,elevenlabs_low_expressiveness,1,3,4,4,4,2,3,2
session_054,survey_201,annotator_174,Man,18-24,clip_2217,3,speaker_001,Male,4,elevenlabs_low_expressiveness,0,3,3,3,3,3,3,2
session_078,survey_119,annotator_026,Woman,55-64,clip_0532,5,speaker_064,Female,6,elevenlabs,1,5,3,5,1,4,5,5
session_076,survey_160,annotator_102,Man,18-24,clip_1494,3,speaker_058,Male,4,coqui_xtts,0,4,2,3,1,2,2,2
session_054,survey_201,annotator_174,Man,18-24,clip_2755,4,speaker_054,Male,9,elevenlabs_low_expressiveness,1,3,2,2,2,2,2,2
session_057,survey_167,annotator_188,Woman,25-34,clip_0791,9,speaker_032,Male,1,chatterbox,1,3,4,5,2,3,3,2
session_054,survey_201,annotator_174,Man,18-24,clip_2585,7,speaker_037,Male,8,elevenlabs_low_expressiveness,0,3,3,2,2,2,2,2
session_054,survey_201,annotator_174,Man,18-24,clip_2586,8,speaker_037,Male,8,elevenlabs_low_expressiveness,1,3,4,4,3,3,3,2
session_094,survey_219,annotator_117,Woman,18-24,clip_1916,2,speaker_035,Male,9,chatterbox,0,4,1,4,4,3,4,3
session_054,survey_201,annotator_174,Man,18-24,clip_2223,11,speaker_001,Male,7,elevenlabs_low_expressiveness,0,3,3,2,2,2,2,1
session_054,survey_201,annotator_174,Man,18-24,clip_2785,12,speaker_057,Male,7,elevenlabs_low_expressiveness,0,3,3,3,3,3,3,2
session_054,survey_201,annotator_174,Man,18-24,clip_2687,13,speaker_048,Male,3,elevenlabs_low_expressiveness,1,3,3,3,3,3,3,2
session_094,survey_219,annotator_117,Woman,18-24,clip_1055,4,speaker_081,Male,6,chatterbox,1,1,2,5,2,4,4,4
session_054,survey_201,annotator_174,Man,18-24,clip_2218,16,speaker_001,Male,4,elevenlabs_low_expressiveness,1,3,4,4,3,2,2,1
session_054,survey_201,annotator_174,Man,18-24,clip_2694,17,speaker_048,Male,7,elevenlabs_low_expressiveness,0,3,2,2,2,1,3,1
session_054,survey_201,annotator_174,Man,18-24,clip_2511,18,speaker_030,Male,2,elevenlabs_low_expressiveness,0,3,2,1,2,1,3,1
session_054,survey_201,annotator_174,Man,18-24,clip_2754,19,speaker_054,Male,9,elevenlabs_low_expressiveness,0,3,2,1,2,1,2,1
session_094,survey_219,annotator_117,Woman,18-24,clip_0958,8,speaker_058,Male,3,chatterbox,0,3,1,4,1,2,3,3
session_094,survey_219,annotator_117,Woman,18-24,clip_0802,10,speaker_034,Male,3,chatterbox,0,1,1,2,1,2,2,3
session_094,survey_219,annotator_117,Woman,18-24,clip_0803,11,speaker_034,Male,3,chatterbox,1,4,2,5,4,4,5,4
session_094,survey_219,annotator_117,Woman,18-24,clip_1747,13,speaker_054,Male,3,chatterbox,0,3,2,4,3,4,4,3
session_094,survey_219,annotator_117,Woman,18-24,clip_1054,15,speaker_081,Male,6,chatterbox,0,2,2,4,2,4,4,3
session_094,survey_219,annotator_117,Woman,18-24,clip_0975,17,speaker_059,Male,8,chatterbox,1,4,1,5,4,4,4,4
session_094,survey_219,annotator_117,Woman,18-24,clip_0949,18,speaker_057,Male,6,chatterbox,1,5,2,5,3,4,4,3
session_094,survey_219,annotator_117,Woman,18-24,clip_0775,20,speaker_030,Male,7,chatterbox,1,2,1,4,4,4,4,3
session_061,survey_172,annotator_114,Man,35-44,clip_2494,6,speaker_029,Male,2,elevenlabs_low_expressiveness,1,3,4,4,3,2,4,3
session_056,survey_047,annotator_046,Man,55-64,clip_0862,3,speaker_046,Female,5,chatterbox,0,3,3,1,3,3,3,1
session_059,survey_111,annotator_006,Man,35-44,clip_1278,4,speaker_025,Female,7,coqui_xtts,0,3,1,4,1,1,3,1
session_057,survey_167,annotator_188,Woman,25-34,clip_0766,4,speaker_029,Male,9,chatterbox,0,5,3,5,2,2,3,2
session_055,survey_138,annotator_148,Woman,18-24,clip_1500,6,speaker_058,Male,8,coqui_xtts,0,3,3,3,3,3,3,3
session_058,survey_112,annotator_071,Man,25-34,clip_2390,5,speaker_018,Male,6,elevenlabs_low_expressiveness,1,5,3,5,2,5,5,5
session_057,survey_167,annotator_188,Woman,25-34,clip_0641,5,speaker_009,Male,5,chatterbox,0,5,5,5,2,4,4,2
session_056,survey_047,annotator_046,Man,55-64,clip_1663,4,speaker_020,Female,1,chatterbox,0,1,1,3,2,1,2,1
session_060,survey_053,annotator_135,Man,18-24,clip_0221,6,speaker_028,Female,1,elevenlabs,0,3,4,3,2,2,2,2
session_058,survey_112,annotator_071,Man,25-34,clip_2756,6,speaker_054,Male,1,elevenlabs_low_expressiveness,0,5,2,5,3,3,3,3
session_056,survey_047,annotator_046,Man,55-64,clip_1935,1,speaker_079,Female,9,chatterbox,0,4,1,5,3,2,4,2
session_055,survey_138,annotator_148,Woman,18-24,clip_1654,1,speaker_086,Male,1,coqui_xtts,0,1,1,1,1,1,1,1
